0 400 400
10000 268.9824214748951 264.0412123816436
20000 183.13749000921658 176.7266140544802
30000 126.89044025218746 120.65198133243496
40000 90.03642275396638 84.64008303416314
50000 65.88904770716312 61.51274797922969
60000 50.06727951922751 46.66005617406536
70000 39.70058963647312 37.12145376547797
80000 32.90815924255868 30.995632459640802
90000 28.457644065778442 27.061545990404458
100000 25.541591314395507 24.535021696807995
